System	Name	Year	ROM	Players	Joystick	Buttons	LightGun	TrackBall	Other Input	Vertical	Manufacturers	Player Legends 2	Retro Arcade 2 Elites	Other CoinOps
arcade	P.O.W.: Prisoners of War	1988	pow	2	joy8way	3	No	No	none	No	SNK	Yes	Yes	Yes
arcade	Pac & Pal	1983	pacnpal	2	joy4way	1	No	No	none	Yes	Namco	No	No	Yes
arcade	Pac-Land	1984	pacland	2	none	3	No	No	none	No	Namco	Yes	Yes	Yes
arcade	Pac-Man	1980	pacman	2	joy4way	0	No	No	none	Yes	Namco / Midway license	Yes	Yes	Yes
arcade	Pac-Mania	1987	pacmania	2	joy8way	3	No	No	none	Yes	Namco	Yes	Yes	Yes
arcade	Pandora's Palace	1984	pandoras	2	joy8way	1	No	No	none	Yes	Konami / Interlogic	No	No	Yes
arcade	Pang	1989	pang	2	joy4way	2	No	No	none	No	Mitchell	No	No	Yes
arcade	Panic Street	1999	panicstr	2	joy8way	1	No	No	none	No	Kaneko	No	No	Yes
arcade	Paperboy	1984	paperboy	1	none	2	No	No	stick	No	Atari Games / Atari	Yes	Yes	Yes
arcade	Parodius DA!	1990	parodius	2	joy8way	3	No	No	none	No	Konami	No	Yes	Yes
arcade	Passing Shot	1988	passsht	2	joy8way	4	No	No	none	Yes	SEGA	No	No	Yes
arcade	Pengo	1982	pengo	2	joy4way	1	No	No	none	Yes	SEGA	Yes	Yes	Yes
arcade	Peter Pack Rat	1984	peterpak	1	joy8way	2	No	No	none	No	Atari Games	No	Yes	Yes
arcade	Phelios	1988	phelios	2	joy8way	3	No	No	none	Yes	Namco	No	No	Yes
arcade	Phoenix	1980	phoenix	2	joy2way	2	No	No	none	Yes	Amstar / Centuri	Yes	Yes	Yes
arcade	Pinball Action	1985	pbaction	2	none	4	No	No	none	Yes	Tehkan	No	No	Yes
arcade	Pink Sweets: Ibara Sorekara	2006	pinkswts	2	joy8way	4	No	No	none	Yes	Cave / AMI license	No	Yes	Yes
arcade	Pipe Dream	1990	pipedrm	2	joy8way	2	No	No	none	No	Video System Co.	No	No	Yes
arcade	Pipi & Bibis	1991	pipibibs	2	joy8way	2	No	No	none	No	Toaplan	No	No	Yes
arcade	Pirate Ship Higemaru	1984	higemaru	2	joy4way	1	No	No	none	No	Capcom	Yes	Yes	Yes
arcade	Pirates	1994	pirates	2	joy8way	3	No	No	none	No	NIX	No	No	Yes
arcade	Pit Fighter	1990	pitfight	3	joy8way	3	No	No	none	No	Atari Games / Atari	No	Yes	Yes
arcade	Pitfall 2	1985	pitfall2	2	joy8way	2	No	No	none	No	SEGA	Yes	No	Yes
arcade	Plasma Sword: Nightmare of Bilstein	1998	plsmaswd	2	joy8way	6	No	No	none	No	Capcom	No	No	Yes
arcade	Pleiads	1981	pleiads	2	joy2way	1	No	No	none	Yes	Tehkan / Tehkan Ltd.	Yes	Yes	Yes
arcade	Plus Alpha	1989	plusalph	2	joy8way	2	No	No	none	Yes	Jaleco	No	No	Yes
arcade	Pnickies	1994	pnickj	2	joy8way	3	No	No	none	No	Capcom	No	No	Yes
arcade	Pocket Racer	1996	pocketrc	1	none	1	No	No	pedal/paddle	No	Namco	No	No	Yes
arcade	Point Blank	1994	ptblank	2	none	1	Yes	No	none	No	Namco	No	No	Yes
arcade	Pole Position	1982	polepos	1	none	1	No	No	pedal/dial	No	Namco	No	No	Yes
arcade	Pole Position 2	1983	polepos2	1	none	1	No	No	pedal/dial	No	Namco	No	Yes	Yes
arcade	Pong	1972	pong	2	none	0	No	No	paddle	No	Atari	No	No	Yes
arcade	Pooyan	1982	pooyan	2	joyvertical2way	1	No	No	none	Yes	Konami / bootleg	Yes	Yes	Yes
arcade	Popeye	1982	popeye	2	joy4way	1	No	No	none	No	Nintendo	Yes	Yes	Yes
arcade	Pound for Pound	1990	poundfor	2	none	2	No	Yes	none	Yes	Irem	No	Yes	Yes
arcade	Power Drift	1988	pdrift	1	none	1	No	No	pedal/paddle	No	SEGA	Yes	Yes	Yes
arcade	Power Spikes	1991	pspikes	2	joy8way	3	No	No	none	No	Video System Co. / Video System	No	No	Yes
arcade	Prehistoric Isle 2	1999	preisle2	2	joy8way	4	No	No	none	No	Yumekobo / Saurus	Yes	Yes	Yes
arcade	Prehistoric Isle in 1930	1989	prehisle	2	joy8way	3	No	No	none	No	SNK	No	No	Yes
arcade	Pretty Soldier Sailor Moon	1995	sailormn	2	joy8way	3	No	No	none	No	Gazelle / Banpresto license	No	No	Yes
arcade	Primal Rage	1994	primrage	2	joy8way	4	No	No	none	No	Atari Games	Yes	Yes	Yes
arcade	Princess Clara Daisakusen	1996	prikura	4	joy8way	4	No	No	none	No	Atlus	No	No	Yes
arcade	Progear	2001	progear	2	joy8way	3	No	No	none	No	Cave / Capcom	Yes	Yes	Yes
arcade	Prop Cycle	1996	propcycl	1	none	0	No	No	stick	No	Namco	No	No	Yes
arcade	Psychic 5	1987	psychic5	2	joy8way	2	No	No	none	Yes	Jaleco / NMK	No	Yes	Yes
arcade	Psycho Soldier	1987	psychos	2	joy8way	2	No	No	none	No	SNK	Yes	Yes	Yes
arcade	Psycho-Nics Oscar	1987	oscar	2	joy8way	3	No	No	none	No	Data East	No	No	Yes
arcade	PuLiRuLa	1991	pulirula	2	joy8way	3	No	No	none	No	Taito	No	No	Yes
arcade	Pulstar	1995	pulstar	2	joy8way	4	No	No	none	No	Aicom / SNK	Yes	Yes	Yes
arcade	Punch-Out!!	1984	punchout	1	joy4way	3	No	No	none	No	Nintendo	Yes	Yes	Yes
arcade	Punisher, The	1993	punisher	2	joy8way	2	No	No	none	No	Capcom	Yes	Yes	Yes
arcade	Punk Shot	1990	punkshot	4	joy8way	2	No	No	none	No	Konami	No	No	Yes
arcade	Puyo Puyo	1992	puyo	2	joy8way	1	No	No	none	No	Compile / SEGA	No	No	Yes
arcade	Puyo Puyo 2	1994	puyopuy2	2	joy8way	2	No	No	none	No	Compile / SEGA	No	No	Yes
arcade	Puzzle Bobble	1994	pbobble	4	joy8way	3	No	No	none	No	Taito	No	No	Yes
arcade	Puzzle Bobble 2	1995	pbobble2	4	joy8way	4	No	No	dial	No	Taito	No	No	Yes
arcade	Puzzle Bobble 3	1996	pbobble3	4	joy8way	4	No	No	dial	No	Taito	No	No	Yes
arcade	Puzzle Bobble 4	1997	pbobble4	4	joy8way	4	No	No	dial	No	Taito	Yes	Yes	Yes
arcade	Puzzle De Bowling	1999	pzlbowl	2	joy8way	3	No	No	none	No	MOSS / Nihon System	No	No	Yes
arcade	Puzzli 2	1999	puzzli2	4	joy8way	4	No	No	none	No	IGS / Metro license	No	No	Yes
arcade	Q*bert	1982	qbert	2	joy8way	0	No	No	none	Yes	Gottlieb / D. Gottlieb & Co.	Yes	Yes	Yes
arcade	Q*bert's Qubes	1983	qbertqub	1	joy8way	0	No	No	none	Yes	Mylstar	No	No	Yes
arcade	Qix	1981	qix	2	joy4way	2	No	No	none	Yes	Taito	No	No	Yes
arcade	Quartet 2	1986	quartet2	2	joy8way	3	No	No	none	No	SEGA	Yes	Yes	Yes
arcade	R-Type	1987	rtype	2	joy8way	4	No	No	none	No	Irem	Yes	Yes	Yes
arcade	R-Type 2	1989	rtype2	2	joy8way	4	No	No	none	No	Irem	Yes	Yes	Yes
arcade	R-Type Leo	1992	rtypeleo	2	joy8way	2	No	No	none	No	Irem	Yes	Yes	Yes
arcade	Rabbit	1997	rabbit	2	joy8way	4	No	No	none	No	Aorn / Electronic Arts	No	No	Yes
arcade	Rabbit Punch	1987	rpunch	2	joy8way	2	No	No	none	No	V-System Co. / Bally/Midway/Sente license	Yes	Yes	Yes
arcade	Race Drivin'	1990	racedriv	1	none	0	No	No	pedal/stick/paddle	No	Atari Games	No	No	Yes
arcade	Racing Hero	1989	rachero	1	none	0	No	No	pedal/paddle	No	SEGA	No	No	Yes
arcade	Rack 'em Up	1987	rackemup	2	joy8way	2	No	No	none	Yes	Konami	No	No	Yes
arcade	Rad Mobile	1990	radm	1	none	2	No	No	pedal/paddle	No	SEGA	No	Yes	Yes
arcade	Rad Rally	1991	radr	1	none	1	No	No	pedal/paddle	No	SEGA	No	No	Yes
arcade	Radar Scope	1980	radarscp	2	joy2way	1	No	No	none	Yes	Nintendo	No	No	Yes
arcade	Radiant Silvergun	1998	rsgun	4	joy8way	4	No	No	none	No	Treasure	No	Yes	Yes
arcade	Radikal Bikers	1998	radikalb	1	joy1way	3	No	No	paddle	No	Gaelco	No	No	Yes
arcade	Rage of the Dragons	2002	rotd	2	joy8way	4	No	No	none	No	Evoga / Playmore	Yes	Yes	Yes
arcade	Ragnagard	1996	ragnagrd	2	joy8way	4	No	No	none	No	Saurus	No	No	Yes
arcade	Raiden	1990	raiden	2	joy8way	2	No	No	none	Yes	Seibu Kaihatsu / Fabtek	Yes	Yes	Yes
arcade	Raiden 2	1993	raiden2	2	joy8way	2	No	No	none	Yes	Seibu Kaihatsu / Fabtek license	No	No	Yes
arcade	Raiden DX	1994	raidendx	2	joy8way	3	No	No	none	Yes	Seibu Kaihatsu	Yes	Yes	Yes
arcade	Raiden Fighters	1996	rdft	2	joy8way	3	No	No	none	Yes	Seibu Kaihatsu / Tuning license	Yes	Yes	Yes
arcade	Raiden Fighters 2: Operation Hell Dive	1997	rdft2	2	joy8way	2	No	No	none	Yes	Seibu Kaihatsu / Tuning license	Yes	Yes	Yes
arcade	Raiden Fighters Jet	1998	rfjet	2	joy8way	2	No	No	none	Yes	Seibu Kaihatsu / Tuning license	Yes	Yes	Yes
arcade	Raiga: Strato Fighter	1991	stratof	2	joy8way	2	No	No	none	No	Tecmo	No	No	Yes
arcade	Rail Chase	1991	rchase	2	none	1	Yes	No	none	No	SEGA	No	No	Yes
arcade	Rainbow Islands	1987	rbisland	2	joy2way	2	No	No	none	No	Taito	Yes	Yes	Yes
arcade	Rainbow Islands: Extra Version	1988	rbislande	2	joy2way	2	No	No	none	No	Taito	No	No	Yes
arcade	Rally Bike	1988	rallybik	2	joy8way	2	No	No	none	Yes	Toaplan / Taito	No	No	Yes
arcade	Rally X	1980	rallyx	2	joy4way	1	No	No	none	No	Namco	Yes	Yes	Yes
arcade	Rambo 3	1989	rambo3	2	joy8way	2	No	Yes	none	No	Taito	No	Yes	Yes
arcade	Rampage	1986	rampage	3	joy8way	2	No	No	none	No	Bally Midway / Barcrest / Red Gaming	Yes	Yes	Yes
arcade	Rampage: World Tour	1997	rmpgwt	3	joy8way	3	No	No	none	No	Midway / Game Refuge Inc.	Yes	Yes	Yes
arcade	Rampart	1990	rampart2p	3	joy8way	2	No	No	none	No	Atari Games	No	No	Yes
arcade	Rapid Hero	1994	raphero	2	joy8way	3	No	No	none	Yes	NMK	No	No	Yes
arcade	Rastan Saga	1987	rastsaga	2	joy8way	2	No	No	none	No	Taito	Yes	Yes	Yes
arcade	Rave Racer	1995	raveracw	1	joy8way	4	No	No	pedal/paddle	No	Namco	Yes	Yes	Yes
arcade	Ray Crisis	1998	raycris	4	joy8way	3	No	No	none	No	Taito	No	No	Yes
arcade	Ray Storm	1996	raystorm	4	joy8way	3	No	No	none	No	Taito	No	No	Yes
arcade	Reactor	1982	reactor	1	none	2	No	Yes	none	No	Gottlieb	No	No	Yes
arcade	Real Bout Fatal Fury	1995	rbff1	2	joy8way	4	No	No	none	No	SNK	No	No	Yes
arcade	Real Bout Fatal Fury 2: The Newcomers	1998	rbff2	2	joy8way	4	No	No	none	No	SNK	No	Yes	Yes
arcade	Real Bout Fatal Fury Special	1996	rbffspec	2	joy8way	4	No	No	none	No	SNK	Yes	Yes	Yes
arcade	Real Ghostbusters, The	1987	ghostb	2	joy8way	2	No	No	none	No	Data East	No	No	Yes
arcade	Red Earth	1996	redearth	2	joy8way	6	No	No	none	No	Capcom	Yes	Yes	Yes
arcade	Regulus	1983	regulus	2	joy8way	2	No	No	none	Yes	SEGA	No	No	Yes
arcade	Renegade	1986	renegade	2	joy8way	3	No	No	none	No	Technos Japan / Taito	Yes	Yes	Yes
arcade	Repulse	1985	repulse	2	joy8way	2	No	No	none	Yes	Crux / SEGA	No	No	Yes
arcade	Return of Ishtar, The	1986	roishtar	1	doublejoy8way	2	No	No	none	No	Namco	No	No	Yes
arcade	Return of the Invaders	1985	retofinv	2	joy2way	1	No	No	none	Yes	Taito	No	No	Yes
arcade	Return of the Jedi	1984	jedi	1	none	3	No	No	stick	No	Atari	Yes	Yes	Yes
arcade	Revolution X	1994	revx	3	none	2	No	No	stick	No	Midway	No	No	Yes
arcade	Rezon	1991	rezon	2	joy8way	3	No	No	none	No	Allumer	No	Yes	Yes
arcade	Ridge Racer	1993	ridgerac	1	joy8way	3	No	No	pedal/paddle	No	Namco	No	Yes	Yes
arcade	Ridge Racer 2	1994	ridgera2	1	joy8way	3	No	No	pedal/paddle	No	Namco	No	Yes	Yes
arcade	Riding Fight	1992	ridingf	4	joy8way	4	No	No	dial	No	Taito	No	No	Yes
arcade	Riding Hero	1990	ridhero	2	joy8way	4	No	No	none	No	SNK	No	No	Yes
arcade	Ring of Destruction: Slammasters 2	1994	ringdest	2	joy8way	6	No	No	none	No	Capcom	Yes	Yes	Yes
arcade	Riot	1992	riot	2	joy8way	3	No	No	none	No	NMK	No	No	Yes
arcade	Riot City	1991	riotcity	2	joy8way	3	No	No	none	No	SEGA / Westone	No	No	Yes
arcade	Risky Challenge	1993	riskchal	2	joy8way	2	No	No	none	No	Irem	No	No	Yes
arcade	Rival Schools: United By Fate	1997	rvschool	2	joy8way	6	No	No	none	No	Capcom	No	No	Yes
arcade	River Patrol	1981	rpatrol	2	joy2way	1	No	No	none	No	Orca	No	No	Yes
arcade	Road Blasters	1987	roadblst	1	none	3	No	No	pedal/stick	No	Atari Games	Yes	Yes	Yes
arcade	Road Fighter	1984	roadf	2	joy8way	2	No	No	none	Yes	Konami	No	Yes	Yes
arcade	Road Runner	1985	roadrunn	1	none	2	No	No	stick	No	Atari Games	Yes	Yes	Yes
arcade	Robo Army	1991	roboarmy	2	joy8way	4	No	No	none	No	SNK	No	No	Yes
arcade	Robocop	1988	robocop	2	joy8way	2	No	No	none	No	Data East	Yes	Yes	Yes
arcade	Robocop 2	1991	robocop2	2	joy8way	3	No	No	none	No	Data East	No	No	Yes
arcade	Robotron: 2084	1982	robotron	1	doublejoy8way	0	No	No	none	No	Williams / Vid Kidz	Yes	Yes	Yes
arcade	Roc'n Rope	1983	rocnrope	2	joy4way	2	No	No	none	Yes	Konami	Yes	Yes	Yes
arcade	Rock'n Rage	1986	rockrage	2	joy8way	2	No	No	none	No	Konami	No	No	Yes
arcade	Rod-Land	1990	rodland	2	joy8way	2	No	No	none	No	Jaleco	No	No	Yes
arcade	Rohga Armor Force	1991	rohga	2	joy8way	3	No	No	none	No	Data East	No	No	Yes
arcade	Roller Jammer	1984	rjammer	2	joy8way	3	No	No	none	No	Nichibutsu / Alice	No	No	Yes
arcade	Rollergames	1991	rollerg	2	joy8way	2	No	No	none	No	Konami	No	No	Yes
arcade	Rolling Thunder	1986	rthunder	2	joy4way	2	No	No	none	No	Namco	Yes	Yes	Yes
arcade	Rolling Thunder 2	1990	rthun2	2	joy8way	3	No	No	none	No	Namco	No	No	Yes
arcade	Rough Racer	1990	roughrac	2	joy8way	3	No	No	dial	No	SEGA	No	No	Yes
arcade	Run & Gun	1993	rungun	4	joy8way	3	No	No	none	No	Konami	No	No	Yes
arcade	Run & Gun 2	1996	rungun2	4	joy8way	3	No	No	none	No	Konami	No	No	Yes
arcade	Rygar	1986	rygar	2	joy8way	2	No	No	none	No	Tecmo	Yes	Yes	Yes
arcade	Ryu Jin	1993	ryujin	2	joy8way	3	No	No	none	Yes	Taito	No	No	Yes
arcade	S.P.Y.: Special Project Y	1989	spy	2	joy8way	2	No	No	none	No	Konami	No	No	Yes
arcade	S.S. Mission	1992	ssmissin	2	joy8way	2	No	No	none	Yes	Comad	No	No	Yes
arcade	S.T.U.N. Runner	1989	stunrun	1	none	2	No	No	stick	No	Atari Games / Atari	No	Yes	Yes
arcade	S.V.G.: Spectral vs Generation	2005	svg	4	joy8way	4	No	No	none	No	IGS / Idea Factory	No	No	Yes
arcade	SAR: Search & Rescue	1989	searchar	2	joy8way	2	No	No	positional	Yes	SNK	Yes	Yes	Yes
arcade	SD Fighters	1996	sdfight	2	joy8way	3	No	No	none	No	SemiCom / Tirano	No	No	Yes
arcade	SD Gundam Psycho Salamander no Kyoui	1991	sdgndmps	2	joy8way	2	No	No	none	No	Banpresto / Bandai	No	No	Yes
arcade	SDI: Strategic Defense Initiative	1987	sdi	2	joy8way	1	No	Yes	none	No	SEGA	No	No	Yes
arcade	SNK vs. Capcom: SVC Chaos	2003	svc	2	joy8way	4	No	No	none	No	Playmore / Capcom	No	Yes	Yes
arcade	SWAT Police	2001	swatpolc	2	joy8way	3	No	No	none	No	ESD	No	No	Yes
arcade	Saint Dragon	1989	stdragon	2	joy8way	2	No	No	none	No	Jaleco / NMK	No	No	Yes
arcade	Salamander	1986	salamand	2	joy8way	2	No	No	none	No	Konami	Yes	Yes	Yes
arcade	Salamander 2	1996	salmndr2	4	joy8way	3	No	No	none	No	Konami	No	No	Yes
arcade	Samurai Aces	1993	samuraia	2	joy8way	3	No	No	none	Yes	Psikyo / Banpresto license	No	No	Yes
arcade	Samurai Nihon-Ichi	1985	tsamurai	2	joy4way	2	No	No	none	Yes	Kaneko / Taito	No	No	Yes
arcade	Samurai Shodown	1993	samsho	2	joy8way	4	No	No	none	No	SNK	No	No	Yes
arcade	Samurai Shodown 2	1994	samsho2	2	joy8way	4	No	No	none	No	SNK	Yes	Yes	Yes
arcade	Samurai Shodown 3	1995	samsho3	2	joy8way	4	No	No	none	No	SNK	No	No	Yes
arcade	Samurai Shodown 4: Amakusa's Revenge	1996	samsho4	2	joy8way	4	No	No	none	No	SNK	Yes	Yes	Yes
arcade	Samurai Shodown 5	2003	samsho5	2	joy8way	4	No	No	none	No	Yuki Enterprise / SNK Playmore	No	No	Yes
arcade	Samurai Shodown V Special	2004	samsh5sp	2	joy8way	4	No	No	none	No	Yuki Enterprise / SNK Playmore	Yes	Yes	Yes
arcade	San Francisco Rush	1996	sfrush	2	none	13	No	No	pedal/paddle	No	Atari Games	No	No	Yes
arcade	Sand Scorpion	1992	sandscrp	2	joy8way	2	No	No	none	Yes	Face	No	No	Yes
arcade	Satan's Hollow	1981	shollow	2	joy2way	2	No	No	none	Yes	Bally Midway / Arcade Engineering	No	No	Yes
arcade	Saturday Night Slam Masters	1993	slammast	4	joy8way	3	No	No	none	No	Capcom	Yes	Yes	Yes
arcade	Savage Reign	1995	savagere	2	joy8way	4	No	No	none	No	SNK	No	Yes	Yes
arcade	Schmeiser Robo	1993	schmeisr	2	joy8way	3	No	No	none	No	Hot-B	No	No	Yes
arcade	Scramble	1981	scramble	2	joy8way	2	No	No	none	Yes	Konami	Yes	Yes	Yes
arcade	Scud Race Plus Twin/DX	1997	scudp	1	none	8	No	No	pedal/paddle	No	SEGA	No	Yes	Yes
arcade	Sea Fighter Poseidon	1984	sfposeid	2	joy8way	2	No	No	none	No	Taito	Yes	Yes	Yes
arcade	Section Z	1985	sectionz	2	joy8way	2	No	No	none	No	Capcom	No	Yes	Yes
arcade	Sega Ninja	1985	seganinj	2	joy8way	3	No	No	none	No	SEGA	Yes	Yes	Yes
arcade	Sega Rally 2	1998	srally2	1	none	8	No	No	pedal/paddle	No	SEGA	No	Yes	Yes
arcade	Sega Rally Championship: Twin/DX	1995	srallyc	1	none	6	No	No	pedal/paddle	No	SEGA	No	Yes	Yes
arcade	SegaSonic The Hedgehog	1992	sonic	3	none	1	No	Yes	none	No	SEGA	No	No	Yes
arcade	Sel Feena	1991	selfeena	2	joy8way	3	No	No	none	No	East Technology	No	No	Yes
arcade	Sengeki Striker	1997	sengekis	2	joy8way	3	No	No	none	Yes	Kaneko / Warashi	No	No	Yes
arcade	Sengoku	1991	sengoku	2	joy8way	4	No	No	none	No	SNK	No	No	Yes
arcade	Sengoku 2	1993	sengoku2	2	joy8way	4	No	No	none	No	SNK	No	No	Yes
arcade	Sengoku 3	2001	sengoku3	2	joy8way	4	No	No	none	No	Noise Factory / SNK	No	Yes	Yes
arcade	Senjyo	1983	senjyo	2	joy8way	1	No	No	none	Yes	Tehkan	No	No	Yes
arcade	Sexy Parodius	1996	sexyparo	4	joy8way	3	No	No	none	No	Konami	No	Yes	Yes
arcade	Shackled	1986	shackled	2	joy8way	2	No	No	none	No	Data East	No	No	Yes
arcade	Shadow Dancer	1989	shdancer	2	joy8way	3	No	No	none	No	SEGA	Yes	Yes	Yes
arcade	Shadow Force	1993	shadfrce	2	joy8way	6	No	No	none	No	Technos Japan / Technos Japan Corp.	Yes	Yes	Yes
arcade	Shadowland	1987	shadowld	2	joy8way	3	No	No	none	No	Namco	No	No	Yes
arcade	Shienryu	1997	shienryu	4	joy8way	4	No	No	none	Yes	Warashi	No	No	Yes
arcade	Shinobi	1987	shinobi	2	joy8way	3	No	No	none	No	SEGA	Yes	Yes	Yes
arcade	Shock Troopers	1997	shocktro	2	joy8way	4	No	No	none	No	Saurus / SNK	No	Yes	Yes
arcade	Shock Troopers: 2nd Squad	1998	shocktr2	2	joy8way	4	No	No	none	No	Saurus / SNK	Yes	Yes	Yes
arcade	Side Arms: Hyper Dyne	1986	sidearms	2	joy8way	3	No	No	none	No	Capcom	Yes	Yes	Yes
arcade	Side Pocket	1986	sidepckt	2	joy8way	2	No	No	none	No	Data East	Yes	Yes	Yes
arcade	Silent Dragon	1992	silentd	4	joy8way	3	No	No	none	No	Taito	No	Yes	Yes
arcade	Silk Worm	1988	silkworm	2	joy8way	3	No	No	none	No	Tecmo	Yes	Yes	Yes
arcade	Simpsons Bowling, The	2000	simpbowl	4	joy8way	3	No	Yes	none	No	Konami	No	No	Yes
arcade	Simpsons, The	1991	simpsons2p	2	joy8way	2	No	No	none	No	Konami	Yes	Yes	Yes
arcade	Simpsons, The	1991	simpsons	4	joy8way	2	No	No	none	No	Konami	No	No	Yes
arcade	Sindbad Mystery	1983	sindbadm	2	joy4way	1	No	No	none	Yes	SEGA	No	No	Yes
arcade	Sinistar	1982	sinistar	1	none	2	No	No	stick	Yes	Williams	Yes	Yes	Yes
arcade	Skull & Crossbones	1989	skullxbo	2	joy8way	2	No	No	none	No	Atari Games / Atari	No	No	Yes
arcade	Sky Adventure	1989	skyadvnt	2	joy8way	3	No	No	none	Yes	Alpha Denshi Co.	No	No	Yes
arcade	Sky Alert	1992	skyalert	2	joy8way	2	No	No	none	Yes	Metro	No	No	Yes
arcade	Sky Kid Deluxe	1986	skykiddx	2	joy8way	2	No	No	none	No	Namco	No	No	Yes
arcade	Sky Lancer	1983	skylancr	2	joy8way	1	No	No	none	Yes	Orca / Bordun International	No	No	Yes
arcade	Sky Skipper	1981	skyskipr	2	joy8way	2	No	No	none	No	Nintendo	No	No	Yes
arcade	Slap Fight	1986	slapfigh	2	joy8way	2	No	No	none	Yes	Toaplan / Taito	Yes	Yes	Yes
arcade	Slip Stream	1995	slipstrm	1	none	1	No	No	pedal/paddle	No	Capcom	No	No	Yes
arcade	Sly Spy	1989	slyspy	2	joy8way	2	No	No	none	No	Data East	Yes	Yes	Yes
arcade	Smash T.V.	1990	smashtv	2	doublejoy8way	0	No	No	none	No	Williams	Yes	Yes	Yes
arcade	Snake Pit	1984	snakepit	1	joy8way	1	No	Yes	none	No	Bally/Sente / Bally Sente	No	No	Yes
arcade	Snow Bros. 2: With New Elves	1994	snowbro2	4	joy8way	2	No	No	none	No	Hanafram / Toaplan	No	Yes	Yes
arcade	Snow Bros.: Nick & Tom	1990	snowbros	2	joy8way	3	No	No	none	No	Toaplan	Yes	Yes	Yes
arcade	Soccer Brawl	1991	socbrawl	2	joy8way	4	No	No	none	No	SNK	No	No	Yes
arcade	Sol Divide: The Sword Of Darkness	1997	soldivid	2	joy8way	3	No	No	none	No	Psikyo	No	Yes	Yes
arcade	Soldier Girl Amazon	1986	amazon	2	joy8way	2	No	No	none	Yes	Nichibutsu	No	No	Yes
arcade	Solitary Fighter	1991	solfigtr	2	joy8way	3	No	No	none	No	Taito	No	No	Yes
arcade	Solomon's Key	1986	solomon	2	joy8way	2	No	No	none	No	Tecmo	Yes	Yes	Yes
arcade	Son Son	1984	sonson	2	joy4way	1	No	No	none	No	Capcom	Yes	Yes	Yes
arcade	Sorcer Striker	1993	sstriker	2	joy8way	3	No	No	none	Yes	Raizing	No	Yes	Yes
arcade	Soukyugurentai	1996	sokyugrt	4	joy8way	4	No	No	none	No	Raizing / Eighting	No	No	Yes
arcade	Soul Calibur	1998	soulclbr	2	joy8way	6	No	No	none	No	Namco	No	Yes	Yes
arcade	Space Ace	1983	spaceace	1	joy8way	1	No	No	none	No	Cinematronics	No	Yes	Yes
arcade	Space Bomber	1998	sbomber	2	joy8way	2	No	No	none	Yes	Psikyo	No	No	Yes
arcade	Space Dungeon	1981	sdungeon	2	doublejoy8way	0	No	No	none	Yes	Taito	No	No	Yes
arcade	Space Firebird	1980	spacefb	2	joy2way	2	No	No	none	Yes	Nintendo	No	No	Yes
arcade	Space Gun	1990	spacegun	2	none	3	No	No	stick	No	Taito	No	No	Yes
arcade	Space Harrier	1985	sharrier	1	none	3	No	No	stick	No	SEGA	Yes	Yes	Yes
arcade	Space Invaders	1978	invaders	2	joy2way	1	No	No	none	Yes	Taito / Midway	No	Yes	Yes
arcade	Space Invaders '95: The Attack Of Lunar Loonies	1995	spcinv95	4	joy8way	4	No	No	dial	Yes	Taito	No	No	Yes
arcade	Space Invaders DX	1994	spacedx	4	joy8way	3	No	No	none	No	Taito	No	No	Yes
arcade	Space Invaders Part 2	1979	invadpt2	2	joy2way	1	No	No	none	Yes	Taito	Yes	No	Yes
arcade	Space Raider	1982	sraider	2	joy4way	1	No	No	none	Yes	Universal	No	No	Yes
arcade	Special Criminal Investigation	1989	sci	1	none	5	No	No	paddle	No	Taito	Yes	Yes	Yes
arcade	Speed Racer	1995	speedrcr	1	none	4	No	No	pedal/paddle	No	Namco	No	No	Yes
arcade	Speed Rumbler, The	1986	srumbler	2	joy8way	2	No	No	none	Yes	Capcom	Yes	Yes	Yes
arcade	Spelunker 2: 23 no Kagi	1986	spelunk2	2	joy8way	2	No	No	none	No	Irem / licensed from Broderbund	Yes	Yes	Yes
arcade	Spider-Man: The Videogame	1991	spidman	4	joy8way	2	No	No	none	No	SEGA	Yes	Yes	Yes
arcade	Spiders	1981	spiders	2	joy2way	1	No	No	none	Yes	Sigma Enterprises Inc.	No	No	Yes
arcade	Spin Master	1993	spinmast	2	joy8way	4	No	No	none	No	Data East	No	Yes	Yes
arcade	Spinal Breakers	1990	spinlbrk	2	joy8way	3	No	No	none	No	V-System Co.	No	No	Yes
arcade	Splatter House	1988	splatter	2	joy8way	3	No	No	none	No	Namco	Yes	Yes	Yes
arcade	Sprint 2	1976	sprint2	2	none	6	No	No	dial	No	Atari / Kee Games	No	No	Yes
arcade	Spy Hunter	1983	spyhunt	1	none	5	No	No	pedal/paddle	Yes	Bally Midway	Yes	Yes	Yes
arcade	Stadium Cross	1992	scross	2	joy8way	3	No	No	pedal/paddle	No	SEGA	No	No	Yes
arcade	Star Castle	1980	starcas	1	joy2way	2	No	No	none	No	Cinematronics	No	No	Yes
arcade	Star Force	1984	starforc	2	joy8way	1	No	No	none	Yes	Tehkan	No	No	Yes
arcade	Star Gladiator Episode 1: Final Crusade	1996	starglad	2	joy8way	6	No	No	none	No	Capcom	No	No	Yes
arcade	Star Trek	1982	startrek	1	none	4	No	No	dial	No	SEGA	No	No	Yes
arcade	Star Wars	1983	starwars	1	none	4	No	No	stick	No	Atari / Midway	Yes	Yes	Yes
arcade	Starblade	1991	starblad	1	none	4	No	No	stick	No	Namco	No	No	Yes
